node	country
EPI_ISL_591364	Asia / Japan
EPI_ISL_591351	Asia / Japan
EPI_ISL_5248194	Republic of Ireland
EPI_ISL_424037	England
EPI_ISL_441555	England
EPI_ISL_439931	England
EPI_ISL_440459	England
EPI_ISL_443011	England
node_477	North America / USA
EPI_ISL_604586	North America / USA
EPI_ISL_495620	North America / USA
EPI_ISL_421283	North America / USA
node_560	North America / USA
node_575	North America / USA
node_589	North America / USA
EPI_ISL_1392832	North America / USA
node_743	North America / USA
EPI_ISL_460140	North America / USA
EPI_ISL_571108	North America / USA
EPI_ISL_424188	North America / USA
EPI_ISL_450777	North America / USA
EPI_ISL_10952582	North America / USA
EPI_ISL_450765	North America / USA
EPI_ISL_437787	North America / USA
EPI_ISL_571255	North America / USA
EPI_ISL_450778	North America / USA
EPI_ISL_507975	North America / USA
EPI_ISL_450779	North America / USA
EPI_ISL_632161	North America / USA
EPI_ISL_454607	North America / USA
EPI_ISL_604827	North America / USA
EPI_ISL_5413673	North America / USA
EPI_ISL_477899	Scotland
node_624	Scotland
EPI_ISL_488965	Scotland
node_660	Scotland
node_714	Scotland
EPI_ISL_439062	Scotland
node_781	Scotland
node_786	Scotland
EPI_ISL_487704	Scotland
EPI_ISL_425950	Scotland
node_835	Scotland
EPI_ISL_491668	Scotland
EPI_ISL_425884	Scotland
EPI_ISL_425894	Scotland
EPI_ISL_489595	Scotland
EPI_ISL_439148	Scotland
EPI_ISL_425659	Scotland
EPI_ISL_433392	Scotland
EPI_ISL_441420	Northern Ireland
EPI_ISL_470021	Northern Ireland
EPI_ISL_441366	Northern Ireland
EPI_ISL_470064	Northern Ireland
EPI_ISL_585096	Northern Ireland
EPI_ISL_585118	Northern Ireland
EPI_ISL_470053	Northern Ireland
node_489	Europe / France
EPI_ISL_940395	Europe / France
node_494	North America / Canada
EPI_ISL_582291	North America / Canada
node_790	North America / Canada
EPI_ISL_890579	North America / Canada
node_821	North America / Canada
EPI_ISL_463207	North America / Canada
EPI_ISL_535964	North America / Canada
node_840	North America / Canada
EPI_ISL_463193	North America / Canada
EPI_ISL_479640	North America / Canada
EPI_ISL_538351	North America / Canada
EPI_ISL_463260	North America / Canada
EPI_ISL_479625	North America / Canada
EPI_ISL_536107	North America / Canada
EPI_ISL_890782	North America / Canada
EPI_ISL_1170279	North America / Canada
node_529	Europe / Germany
EPI_ISL_437272	Europe / Germany
EPI_ISL_776383	Europe / Germany
node_839	Europe / Germany
EPI_ISL_426817	Oceania / Australia
node_584	Oceania / Australia
EPI_ISL_427805	Oceania / Australia
EPI_ISL_427776	Oceania / Australia
node_792	Oceania / Australia
node_799	Oceania / Australia
EPI_ISL_3568251	Oceania / Australia
EPI_ISL_3568375	Oceania / Australia
EPI_ISL_3568363	Oceania / Australia
EPI_ISL_527047	Oceania / Australia
EPI_ISL_596829	Oceania / Australia
EPI_ISL_417410	Oceania / Australia
EPI_ISL_849677	Oceania / Australia
EPI_ISL_849679	Oceania / Australia
EPI_ISL_427790	Oceania / Australia
EPI_ISL_530272	Oceania / Australia
EPI_ISL_427770	Oceania / Australia
EPI_ISL_420878	Oceania / Australia
EPI_ISL_527046	Oceania / Australia
EPI_ISL_509508	Oceania / Australia
EPI_ISL_596859	Oceania / Australia
EPI_ISL_427729	Oceania / Australia
EPI_ISL_422125	Wales
EPI_ISL_420990	Wales
node_740	Wales
node_780	Wales
node_794	Wales
EPI_ISL_494231	Wales
node_809	Wales
node_819	Wales
EPI_ISL_419406	Wales
EPI_ISL_432289	Wales
EPI_ISL_420974	Wales
EPI_ISL_422063	Wales
EPI_ISL_422170	Wales
EPI_ISL_446040	Wales
EPI_ISL_437888	Europe / Greece
node_639	Europe / Greece
node_795	Europe / Greece
EPI_ISL_434481	Europe / Greece
EPI_ISL_437906	Europe / Greece
node_559	Europe / Belgium
EPI_ISL_434381	Europe / Belgium
EPI_ISL_434379	Europe / Belgium
node_581	Republic of Ireland
node_631	Republic of Ireland
EPI_ISL_605080	Republic of Ireland
node_659	Republic of Ireland
EPI_ISL_848126	Republic of Ireland
EPI_ISL_848161	Republic of Ireland
EPI_ISL_848109	Republic of Ireland
node_841	Republic of Ireland
node_842	Republic of Ireland
EPI_ISL_5248170	Republic of Ireland
node_845	Republic of Ireland
node_847	Republic of Ireland
EPI_ISL_11065293	Republic of Ireland
EPI_ISL_11191539	Republic of Ireland
EPI_ISL_5247938	Republic of Ireland
EPI_ISL_5248173	Republic of Ireland
EPI_ISL_5248256	Republic of Ireland
EPI_ISL_848156	Republic of Ireland
EPI_ISL_848124	Republic of Ireland
EPI_ISL_848130	Republic of Ireland
EPI_ISL_848157	Republic of Ireland
EPI_ISL_418582	Republic of Ireland
EPI_ISL_605068	Republic of Ireland
EPI_ISL_848164	Republic of Ireland
EPI_ISL_511239	Europe / Portugal
EPI_ISL_511334	Europe / Portugal
node_650	Europe / Portugal
EPI_ISL_454226	Europe / Portugal
EPI_ISL_511355	Europe / Portugal
EPI_ISL_511232	Europe / Portugal
EPI_ISL_453893	Europe / Portugal
node_742	Europe / Portugal
node_773	Europe / Portugal
EPI_ISL_511361	Europe / Portugal
EPI_ISL_511491	Europe / Portugal
EPI_ISL_453870	Europe / Portugal
EPI_ISL_511726	Europe / Portugal
EPI_ISL_453892	Europe / Portugal
EPI_ISL_511333	Europe / Portugal
EPI_ISL_454240	Europe / Portugal
EPI_ISL_511368	Europe / Portugal
EPI_ISL_454244	Europe / Portugal
EPI_ISL_511244	Europe / Portugal
EPI_ISL_511245	Europe / Portugal
EPI_ISL_511215	Europe / Portugal
EPI_ISL_419386	Europe / Portugal
EPI_ISL_548996	Asia / Singapore
node_831	Asia / Singapore
EPI_ISL_485392	Asia / South Korea
EPI_ISL_506991	Asia / South Korea
node_724	Asia / South Korea
EPI_ISL_506982	Asia / South Korea
EPI_ISL_498030	Asia / South Korea
node_723	Europe / Spain
EPI_ISL_1383204	Europe / Spain
EPI_ISL_1383226	Europe / Spain
EPI_ISL_2754140	Europe / Spain
EPI_ISL_729946	Africa / Nigeria
node_803	Africa / Nigeria
EPI_ISL_455413	Africa / Nigeria
EPI_ISL_455431	Africa / Nigeria
EPI_ISL_527874	Africa / Nigeria
EPI_ISL_649065	Asia / Israel
EPI_ISL_649102	Asia / Israel
EPI_ISL_424435	Europe / Iceland
EPI_ISL_417659	Europe / Iceland
EPI_ISL_493202	Asia / Taiwan
EPI_ISL_427397	Asia / Taiwan
EPI_ISL_482579	Asia / China
EPI_ISL_455689	Asia / China
EPI_ISL_482580	Asia / China
EPI_ISL_579465	Oceania / New Zealand
EPI_ISL_579466	Oceania / New Zealand
EPI_ISL_579313	Oceania / New Zealand
EPI_ISL_548124	Oceania / New Zealand
EPI_ISL_538799	England
EPI_ISL_538895	England
EPI_ISL_5248046	Republic of Ireland
EPI_ISL_848144	Republic of Ireland
EPI_ISL_420291	England
EPI_ISL_432529	England
EPI_ISL_425481	England
EPI_ISL_425627	England
EPI_ISL_420252	England
EPI_ISL_499731	England
EPI_ISL_425475	England
EPI_ISL_494181	Wales
EPI_ISL_423350	England
EPI_ISL_437331	Europe / Turkey
EPI_ISL_437335	Europe / Turkey
EPI_ISL_475570	Asia / Bangladesh
EPI_ISL_940374	Europe / France
EPI_ISL_457915	Africa / Kenya
EPI_ISL_512990	Asia / Saudi Arabia
EPI_ISL_693028	North America / USA
node_102826	North America / USA
node_102831	North America / USA
node_102834	North America / USA
EPI_ISL_791963	North America / USA
EPI_ISL_1168369	North America / USA
EPI_ISL_648270	North America / USA
EPI_ISL_791905	North America / USA
EPI_ISL_460453	North America / USA
node_102837	North America / USA
EPI_ISL_791882	North America / USA
node_102838	North America / USA
EPI_ISL_693069	North America / USA
EPI_ISL_692975	North America / USA
EPI_ISL_693004	North America / USA
node_102841	North America / USA
EPI_ISL_1168400	North America / USA
EPI_ISL_791770	North America / USA
EPI_ISL_1168404	North America / USA
EPI_ISL_1017625	North America / USA
EPI_ISL_791957	North America / USA
EPI_ISL_460122	North America / USA
EPI_ISL_1168422	North America / USA
EPI_ISL_460328	North America / USA
EPI_ISL_693072	North America / USA
EPI_ISL_791745	North America / USA
EPI_ISL_1017626	North America / USA
EPI_ISL_1017635	North America / USA
EPI_ISL_1168418	North America / USA
EPI_ISL_2450737	Europe / Italy
EPI_ISL_2450736	Europe / Italy
node_131524	North America / USA
EPI_ISL_498660	North America / USA
EPI_ISL_2678206	North America / USA
EPI_ISL_508341	Asia / India
EPI_ISL_653827	Asia / India
EPI_ISL_455648	Asia / India
node_131722	Asia / India
node_131723	Asia / India
EPI_ISL_508339	Asia / India
EPI_ISL_511903	Asia / India
EPI_ISL_1231370	Asia / India
node_131729	Asia / India
EPI_ISL_511906	Asia / India
EPI_ISL_455666	Asia / India
EPI_ISL_455669	Asia / India
EPI_ISL_666676	Europe / France
EPI_ISL_666673	Europe / France
EPI_ISL_542885	North America / USA
EPI_ISL_542701	North America / USA
EPI_ISL_542534	North America / USA
EPI_ISL_434805	North America / USA
node_135775	North America / USA
node_135777	North America / USA
node_135778	North America / USA
EPI_ISL_545862	North America / USA
EPI_ISL_434859	North America / USA
EPI_ISL_568764	Africa / Kenya
EPI_ISL_568735	Africa / Kenya
EPI_ISL_428935	North America / USA
node_135902	North America / USA
node_135905	North America / USA
node_135906	North America / USA
EPI_ISL_421293	North America / USA
EPI_ISL_425158	North America / USA
node_135907	North America / USA
EPI_ISL_421304	North America / USA
EPI_ISL_425147	North America / USA
EPI_ISL_421303	North America / USA
EPI_ISL_425160	North America / USA
EPI_ISL_421315	North America / USA
EPI_ISL_427429	North America / USA
EPI_ISL_425157	North America / USA
EPI_ISL_425142	North America / USA
EPI_ISL_421322	North America / USA
EPI_ISL_425164	North America / USA
EPI_ISL_425152	North America / USA
EPI_ISL_425154	North America / USA
EPI_ISL_421298	North America / USA
EPI_ISL_421285	North America / USA
EPI_ISL_2757410	Europe / France
EPI_ISL_6330057	Europe / France
EPI_ISL_2659884	Europe / France
EPI_ISL_1463542	North America / USA
EPI_ISL_2544502	North America / USA
node_136051	North America / USA
EPI_ISL_1017613	North America / USA
EPI_ISL_791953	North America / USA
EPI_ISL_3945396	North America / USA
EPI_ISL_436900	North America / USA
EPI_ISL_1009381	North America / USA
EPI_ISL_1009373	North America / USA
EPI_ISL_474189	Wales
EPI_ISL_446920	Wales
node_136297	North America / USA
EPI_ISL_1231308	Asia / India
EPI_ISL_1231306	Asia / India
EPI_ISL_700545	Africa / South Africa
EPI_ISL_1040822	Africa / South Africa
EPI_ISL_645072	Europe / Poland
EPI_ISL_645074	Europe / Poland
EPI_ISL_645066	Europe / Poland
EPI_ISL_645067	Europe / Poland
EPI_ISL_645073	Europe / Poland
EPI_ISL_453851	Europe / Portugal
node_143588	Europe / Portugal
EPI_ISL_710491	Europe / Spain
EPI_ISL_654683	Europe / Spain
EPI_ISL_700399	Europe / France
node_143701	Europe / France
EPI_ISL_700394	Europe / France
node_145848	Africa / Morocco
EPI_ISL_978540	Africa / Morocco
EPI_ISL_978537	Africa / Morocco
node_145854	Africa / Morocco
EPI_ISL_978547	Africa / Morocco
EPI_ISL_978535	Africa / Morocco
EPI_ISL_978543	Africa / Morocco
EPI_ISL_978538	Africa / Morocco
EPI_ISL_1301595	North America / Mexico
EPI_ISL_1301679	North America / Mexico
EPI_ISL_1301680	North America / Mexico
EPI_ISL_1301648	North America / Mexico
EPI_ISL_8767191	Oceania / Australia
EPI_ISL_2455219	Oceania / Australia
EPI_ISL_3011037	North America / USA
node_145884	North America / USA
node_145885	North America / USA
EPI_ISL_1362611	North America / USA
EPI_ISL_1362628	North America / USA
EPI_ISL_1494454	North America / USA
EPI_ISL_1494457	North America / USA
EPI_ISL_3015864	Europe / Sweden
EPI_ISL_831975	Europe / Sweden
EPI_ISL_3946409	Europe / Sweden
EPI_ISL_3946395	Europe / Sweden
EPI_ISL_582834	Europe / Sweden
EPI_ISL_2080055	North America / USA
EPI_ISL_1652312	North America / USA
EPI_ISL_2080061	North America / USA
EPI_ISL_1362652	North America / USA
EPI_ISL_1362655	North America / USA
node_145897	North America / USA
EPI_ISL_1362606	North America / USA
EPI_ISL_1489861	North America / USA
EPI_ISL_1392812	North America / USA
EPI_ISL_1392809	North America / USA
EPI_ISL_444209	England
node_145924	England
EPI_ISL_1183535	North America / Canada
node_145929	North America / Canada
EPI_ISL_509117	North America / USA
EPI_ISL_509112	North America / USA
EPI_ISL_509093	North America / USA
EPI_ISL_482434	North America / USA
EPI_ISL_509094	North America / USA
EPI_ISL_509116	North America / USA
EPI_ISL_509092	North America / USA
node_145967	North America / USA
EPI_ISL_482423	North America / USA
EPI_ISL_482428	North America / USA
EPI_ISL_1017464	North America / USA
EPI_ISL_482444	North America / USA
EPI_ISL_482433	North America / USA
EPI_ISL_1523527	North America / USA
EPI_ISL_482441	North America / USA
node_145979	North America / USA
EPI_ISL_509065	North America / USA
EPI_ISL_468105	North America / USA
EPI_ISL_508798	North America / USA
EPI_ISL_509731	North America / USA
EPI_ISL_508795	North America / USA
EPI_ISL_508797	North America / USA
EPI_ISL_509732	North America / USA
EPI_ISL_508794	North America / USA
EPI_ISL_508796	North America / USA
EPI_ISL_571311	North America / USA
EPI_ISL_513454	North America / USA
EPI_ISL_513468	North America / USA
EPI_ISL_513475	North America / USA
EPI_ISL_513431	North America / USA
EPI_ISL_513465	North America / USA
EPI_ISL_513420	North America / USA
EPI_ISL_513496	North America / USA
EPI_ISL_513485	North America / USA
EPI_ISL_513423	North America / USA
EPI_ISL_604113	North America / USA
EPI_ISL_1501744	North America / USA
EPI_ISL_7976106	North America / USA
node_145990	North America / USA
EPI_ISL_501077	North America / USA
EPI_ISL_444607	North America / USA
EPI_ISL_571842	North America / USA
EPI_ISL_1652451	North America / USA
EPI_ISL_511223	Europe / Portugal
EPI_ISL_511222	Europe / Portugal
EPI_ISL_467296	Europe / Spain
EPI_ISL_467272	Europe / Spain
EPI_ISL_419957	Oceania / Australia
node_146013	Oceania / Australia
EPI_ISL_3568103	Oceania / Australia
EPI_ISL_419959	Oceania / Australia
EPI_ISL_419919	Oceania / Australia
EPI_ISL_419912	Oceania / Australia
EPI_ISL_604573	North America / USA
node_146089	North America / USA
EPI_ISL_493123	North America / USA
node_146093	North America / USA
node_146109	North America / USA
EPI_ISL_634914	North America / USA
EPI_ISL_525282	North America / USA
EPI_ISL_575080	North America / USA
EPI_ISL_575093	North America / USA
EPI_ISL_513675	North America / USA
EPI_ISL_525083	North America / USA
EPI_ISL_594104	North America / USA
EPI_ISL_594410	North America / USA
EPI_ISL_436926	North America / USA
node_146116	North America / USA
EPI_ISL_467811	North America / USA
node_146117	North America / USA
EPI_ISL_623188	North America / USA
EPI_ISL_509572	North America / USA
EPI_ISL_935753	North America / Canada
EPI_ISL_632917	North America / Canada
EPI_ISL_582343	North America / Canada
EPI_ISL_1257982	North America / Canada
EPI_ISL_457436	England
node_146428	England
EPI_ISL_442284	England
EPI_ISL_443077	England
EPI_ISL_448023	England
EPI_ISL_448078	England
EPI_ISL_466356	England
EPI_ISL_438347	England
EPI_ISL_443681	England
EPI_ISL_461864	England
EPI_ISL_457427	England
EPI_ISL_459501	England
EPI_ISL_444352	England
EPI_ISL_699664	Asia / India
EPI_ISL_699661	Asia / India
EPI_ISL_2731386	Europe / Netherlands
node_146435	Europe / Netherlands
node_146438	North America / USA
EPI_ISL_2651139	North America / USA
EPI_ISL_2651155	North America / USA
node_167436	England
EPI_ISL_457474	England
EPI_ISL_457388	England
EPI_ISL_541760	England
EPI_ISL_441653	England
EPI_ISL_636969	Europe / Turkey
EPI_ISL_636971	Europe / Turkey
EPI_ISL_2596554	Europe / France
EPI_ISL_4944304	Europe / France
EPI_ISL_4700979	Europe / France
EPI_ISL_432282	Wales
EPI_ISL_474403	Wales
EPI_ISL_419438	Wales
EPI_ISL_474259	Wales
EPI_ISL_436727	Europe / Italy
EPI_ISL_436723	Europe / Italy
EPI_ISL_583962	Europe / Italy
EPI_ISL_437983	Europe / Austria
EPI_ISL_438116	Europe / Austria
EPI_ISL_3024699	North America / USA
node_1514923	North America / USA
node_1514924	North America / USA
EPI_ISL_498725	North America / USA
EPI_ISL_626445	North America / USA
EPI_ISL_936521	North America / USA
EPI_ISL_626404	North America / USA
EPI_ISL_494519	North America / USA
EPI_ISL_626387	North America / USA
EPI_ISL_4025983	North America / USA
EPI_ISL_11254294	North America / USA
EPI_ISL_11254347	North America / USA
EPI_ISL_8008731	North America / USA
EPI_ISL_8008729	North America / USA
EPI_ISL_578362	North America / USA
EPI_ISL_578467	North America / USA
EPI_ISL_578345	North America / USA
EPI_ISL_578352	North America / USA
EPI_ISL_578355	North America / USA
EPI_ISL_578442	North America / USA
EPI_ISL_578443	North America / USA
EPI_ISL_578465	North America / USA
EPI_ISL_578513	North America / USA
EPI_ISL_604932	North America / USA
EPI_ISL_571600	North America / USA
EPI_ISL_444574	North America / USA
EPI_ISL_1501715	North America / USA
node_1514933	North America / USA
EPI_ISL_1652446	North America / USA
EPI_ISL_1652447	North America / USA
node_1514935	North America / USA
EPI_ISL_425167	North America / USA
EPI_ISL_3045304	North America / USA
EPI_ISL_494520	North America / USA
EPI_ISL_626472	North America / USA
EPI_ISL_545164	North America / USA
EPI_ISL_1415415	North America / The Bahamas
EPI_ISL_1415416	North America / The Bahamas
EPI_ISL_450713	North America / USA
EPI_ISL_962034	North America / USA
EPI_ISL_572087	North America / USA
EPI_ISL_626384	North America / USA
EPI_ISL_848479	North America / USA
EPI_ISL_11254276	North America / USA
EPI_ISL_848294	North America / USA
EPI_ISL_5517736	North America / USA
EPI_ISL_5517732	North America / USA
EPI_ISL_5517737	North America / USA
EPI_ISL_5517748	North America / USA
EPI_ISL_5517750	North America / USA
EPI_ISL_5517760	North America / USA
EPI_ISL_5517762	North America / USA
EPI_ISL_8008803	North America / USA
EPI_ISL_8008648	North America / USA
EPI_ISL_8008934	North America / USA
node_1514946	North America / USA
EPI_ISL_8009290	North America / USA
EPI_ISL_8009029	North America / USA
EPI_ISL_8009028	North America / USA
EPI_ISL_8009048	North America / USA
EPI_ISL_8009205	North America / USA
EPI_ISL_11254314	North America / USA
EPI_ISL_542557	North America / USA
node_1514435	North America / USA
EPI_ISL_430339	North America / USA
EPI_ISL_485810	Europe / Germany
EPI_ISL_487455	Africa / Mali
EPI_ISL_859980	Asia / United Arab Emirates
EPI_ISL_1133170	Europe / Italy
EPI_ISL_1133159	Europe / Italy
EPI_ISL_525425	Asia / Oman
node_1516124	Asia / Oman
node_1516175	North America / Canada
EPI_ISL_1170302	North America / Canada
EPI_ISL_889844	North America / Canada
node_1516191	North America / Canada
EPI_ISL_806126	North America / Canada
EPI_ISL_1170304	North America / Canada
EPI_ISL_1201102	Asia / India
EPI_ISL_3568237	Oceania / Australia
EPI_ISL_8577214	North America / Canada
node_1516195	North America / Canada
EPI_ISL_428672	Asia / Sri Lanka
EPI_ISL_8577221	North America / Canada
EPI_ISL_421449	North America / USA
EPI_ISL_463975	North America / Canada
EPI_ISL_2284873	Asia / Indonesia
EPI_ISL_463984	North America / Canada
EPI_ISL_978523	South America / Brazil
EPI_ISL_420391	Europe / Belgium
EPI_ISL_2596771	Europe / France
EPI_ISL_428901	Europe / Crimea
node_1516173.polytomy_70	Asia / United Arab Emirates
node_1516173.polytomy_104	Europe / Portugal
node_1516173.polytomy_38	Asia / Bangladesh
node_1516173.polytomy_90	Europe / Germany
node_1516173.polytomy_106	Europe / Russia
node_1516173.polytomy_74	Europe / Austria
EPI_ISL_1652376	North America / USA
EPI_ISL_1362662	North America / USA
EPI_ISL_1362664	North America / USA
EPI_ISL_1362663	North America / USA
EPI_ISL_426057	Europe / Germany
EPI_ISL_632193	North America / USA
EPI_ISL_435478	North America / USA
EPI_ISL_604766	North America / USA
node_1516218	North America / USA
EPI_ISL_8008996	North America / USA
EPI_ISL_8009042	North America / USA
EPI_ISL_465474	England
node_1516228	England
node_1516237	England
EPI_ISL_634906	North America / USA
node_1516246	North America / USA
node_1516247	North America / USA
node_1516248	North America / USA
EPI_ISL_524247	North America / USA
EPI_ISL_591303	North America / USA
EPI_ISL_575081	North America / USA
EPI_ISL_937336	North America / USA
EPI_ISL_575142	North America / USA
EPI_ISL_487248	North America / USA
EPI_ISL_525236	North America / USA
EPI_ISL_524358	North America / USA
EPI_ISL_591300	North America / USA
EPI_ISL_575139	North America / USA
EPI_ISL_4070815	Europe / Sweden
EPI_ISL_3015924	Europe / Sweden
EPI_ISL_446332	Wales
node_1516332	Wales
EPI_ISL_446242	Wales
EPI_ISL_541335	Europe / Czech Republic
EPI_ISL_577631	Europe / Czech Republic
EPI_ISL_1586370	Europe / Iceland
EPI_ISL_1586350	Europe / Iceland
EPI_ISL_468048	Africa / Egypt
node_1516346	Africa / Egypt
EPI_ISL_498139	Europe / Belgium
EPI_ISL_471427	Europe / Belgium
EPI_ISL_894218	Europe / Italy
EPI_ISL_833544	Europe / Italy
EPI_ISL_442656	England
EPI_ISL_443780	England
